Student_ID,Age,Gender,Department,Year,Hours_Studied,Attendance,Previous_Marks,Assignment_Score,Internal_Marks,Quiz_Score,Practical_Score,Study_Hours_Per_Day,Sleep_Hours,Class_Participation,Internet_Usage,Final_Marks,Passed
S1856,19,Male,EEE,2,4.2,68.8,43.9,65.6,43.0,61.4,57.3,1.9,7.3,Low,6.1,39.2,0
S0669,19,Female,ME,1,1.8,64.1,45.6,44.0,66.0,19.4,59.2,1.6,6.6,Low,5.3,29.3,0
S1418,19,Female,IT,1,0.5,79.8,41.4,57.7,53.6,53.0,50.1,1.8,8.7,Low,1.1,37.4,0
S1872,19,Male,CSE,1,7.7,55.5,56.0,69.5,64.4,51.1,62.6,0.4,7.5,Low,4.7,36.2,0
S1300,21,Female,CSE,3,3.7,72.2,67.8,57.9,53.5,45.9,54.3,0.7,7.4,Low,5.8,49.1,1
S0448,22,Male,EEE,2,3.3,67.8,57.9,64.2,72.2,70.1,62.0,0.8,6.0,Low,3.9,34.2,0
S0554,21,Female,Civil,1,4.3,82.3,79.0,92.7,100.0,75.3,67.3,4.5,6.4,High,3.1,58.1,1
S0179,23,Female,IT,1,5.9,94.7,69.1,60.3,74.2,58.9,85.0,2.1,7.2,High,2.9,49.3,1
S0391,25,Male,CSE,1,3.3,83.0,64.7,63.7,68.4,58.8,71.3,0.7,4.8,Medium,5.0,39.8,0
S0579,20,Male,AIML,2,6.0,63.2,46.0,59.1,54.3,62.2,87.5,2.7,8.3,Medium,1.1,41.2,1
S1478,22,Male,ME,1,3.0,49.8,54.1,52.7,54.4,56.5,62.0,2.1,6.5,Low,3.4,37.9,0
S1707,21,Female,Civil,3,2.0,63.5,51.3,58.2,58.5,61.0,71.0,1.5,7.9,High,3.9,26.9,0
S1288,20,Female,CSE,2,5.7,61.5,72.4,77.6,63.9,50.3,62.8,0.7,7.2,Low,2.6,32.0,0
S1645,18,Female,ME,1,15.7,93.0,56.5,81.8,74.0,83.2,88.0,5.1,7.0,Medium,2.8,69.2,1
S1024,24,Male,EEE,4,10.3,92.4,75.5,73.9,63.0,68.0,83.0,2.4,5.9,Medium,1.2,59.6,1
S0821,22,Female,IT,2,1.3,74.8,62.9,59.1,47.6,50.0,62.2,2.5,8.1,Low,4.0,45.2,1
S1825,21,Male,CSE,2,7.3,80.8,78.7,73.0,100.0,73.6,71.4,5.0,5.4,High,3.7,66.4,1
S0985,22,Female,ECE,4,10.3,78.1,80.8,72.9,74.7,70.0,62.2,3.6,5.9,High,2.4,62.5,1
S1339,18,Female,Civil,3,0.5,52.0,25.0,51.1,41.6,47.0,49.8,0.3,7.3,Low,4.2,40.3,1
S0665,18,Female,Civil,4,4.6,73.3,52.2,55.7,64.7,52.6,61.7,1.6,9.4,High,5.4,53.9,1
S0143,20,Female,CSE,1,4.5,87.7,74.9,71.5,64.6,57.4,95.0,2.7,5.9,Low,3.1,55.2,1
S1517,21,Male,EEE,2,4.8,68.2,47.4,65.4,74.6,54.1,62.0,2.8,5.4,Medium,3.8,45.2,1
S1430,22,Female,EEE,3,5.3,100.0,76.6,47.5,66.9,82.1,64.3,0.8,8.3,Low,2.8,51.0,1
S0865,20,Male,IT,3,11.0,78.3,76.4,79.0,82.3,91.2,91.7,3.2,6.0,High,1.7,61.5,1
S0422,22,Male,AIML,2,0.5,43.0,33.5,46.8,25.0,23.1,30.8,0.3,8.4,Low,3.8,30.1,0
S0637,21,Female,IT,4,0.5,34.4,61.7,57.2,70.9,44.5,61.2,0.8,8.2,Medium,5.3,28.7,0
S1407,22,Female,AIML,3,0.5,77.9,41.4,58.7,57.7,37.1,54.1,0.3,7.4,Medium,3.6,21.9,0
S0800,23,Male,ME,2,0.9,57.6,70.5,64.2,60.5,56.7,56.2,0.4,6.6,Medium,5.4,37.8,0
S1404,22,Male,CSE,2,7.0,78.1,51.8,69.2,55.2,51.0,58.7,3.7,5.6,Low,1.8,49.9,1
S0616,23,Male,IT,3,10.3,95.9,91.7,98.1,92.0,81.9,93.0,7.7,3.6,High,2.3,78.4,1
S0295,19,Male,IT,4,3.6,72.4,52.5,67.1,52.0,66.8,68.3,1.9,8.2,Medium,1.5,46.9,1
S0924,22,Male,Civil,3,10.7,30.0,50.1,60.6,54.4,36.0,59.6,0.9,7.3,Low,5.3,44.1,1
S1269,21,Female,Civil,2,1.5,71.9,45.5,72.5,52.4,48.0,49.9,0.3,5.4,Low,8.0,45.3,1
S1903,22,Female,CSE,1,7.3,86.5,57.8,56.7,65.7,47.2,57.6,1.9,7.4,Medium,5.0,43.6,1
S0089,23,Female,Civil,3,3.2,30.0,41.3,35.3,44.1,35.8,45.6,0.3,7.4,Low,3.2,27.8,0
S0042,20,Female,IT,1,6.3,57.4,48.9,73.2,73.9,61.3,65.1,2.5,7.3,Medium,3.7,47.6,1
S1802,22,Female,CSE,1,0.5,64.0,32.6,37.7,50.9,29.6,54.5,0.3,8.4,Low,5.2,23.7,0
S1934,21,Male,AIML,2,8.5,74.3,74.6,91.5,73.0,65.0,81.5,1.4,5.4,Medium,2.8,47.5,1
S0132,19,Male,CSE,3,2.4,55.3,52.3,55.9,41.7,24.4,40.7,1.0,7.8,Low,3.2,34.6,0
S1002,21,Female,ECE,1,7.7,47.8,51.5,55.2,65.8,59.5,68.6,2.4,7.7,High,4.2,54.6,1
S1158,23,Male,EEE,2,1.4,72.1,43.7,54.5,61.3,41.9,49.0,1.4,7.0,Low,5.9,40.3,1
S1095,19,Male,CSE,2,8.8,90.2,86.8,83.0,85.2,57.2,84.8,6.0,6.6,Medium,3.4,66.1,1
S1855,23,Female,IT,2,10.1,75.6,55.5,68.7,60.2,42.2,77.6,1.7,5.4,High,5.5,44.5,1
S1345,22,Male,AIML,2,0.5,64.4,43.2,45.4,36.9,62.2,47.6,0.3,8.0,Low,3.5,35.1,0
S1499,20,Male,ECE,1,3.1,62.0,60.6,67.1,72.0,45.4,57.9,0.3,7.1,Medium,5.3,40.3,1
S0165,18,Male,ME,1,2.0,51.2,57.4,56.0,55.4,51.2,55.8,3.5,6.8,Low,6.5,28.4,0
S0725,21,Male,CSE,3,7.6,78.5,63.1,67.3,68.9,62.1,60.0,2.8,7.2,High,3.2,45.6,1
S0291,18,Female,ECE,1,6.3,88.6,98.0,92.7,78.9,73.6,93.7,5.6,4.5,Medium,1.7,66.7,1
S1209,19,Male,Civil,2,8.4,100.0,64.2,91.3,76.9,70.7,83.9,5.6,6.7,High,3.4,72.0,1
S1589,20,Male,AIML,2,7.0,69.3,76.4,47.1,72.4,64.8,72.3,3.8,7.8,Medium,4.8,51.7,1
S1897,21,Male,AIML,3,10.3,87.4,98.0,86.3,67.2,78.4,75.9,4.3,6.1,High,3.9,62.3,1
S1642,22,Female,EEE,2,4.6,83.3,85.3,84.1,71.6,66.0,68.4,4.8,5.9,Medium,4.6,53.5,1
S1362,19,Male,CSE,2,0.9,71.8,73.7,79.3,64.7,70.9,72.3,3.2,6.4,High,3.7,53.8,1
S0779,22,Male,CSE,4,8.2,87.7,66.5,80.7,63.9,82.9,76.6,2.4,6.2,Medium,3.9,55.0,1
S0840,21,Male,IT,4,8.5,95.9,66.5,93.0,60.0,69.8,78.5,1.5,8.1,Low,3.8,52.6,1
S0349,20,Female,Civil,3,8.8,72.2,56.5,79.8,93.3,79.4,81.9,4.2,6.6,Low,2.7,53.1,1
S1945,22,Male,AIML,2,8.6,75.5,51.3,57.7,52.7,79.9,55.2,4.3,7.8,Medium,2.1,49.0,1
S0572,22,Female,ME,1,3.9,74.5,54.4,73.4,53.7,57.6,64.3,3.0,6.7,Low,3.0,42.4,1
S0918,23,Female,IT,4,0.5,46.1,36.7,34.4,51.3,40.6,36.6,1.3,7.0,Low,3.8,37.7,0
S0977,21,Female,CSE,3,2.5,76.5,57.8,78.9,56.1,58.3,82.3,2.4,6.7,High,3.9,41.5,1
S1914,20,Female,IT,1,4.4,69.2,57.4,81.1,59.2,77.8,67.5,4.2,9.1,Medium,2.2,56.0,1
S1469,23,Female,Civil,3,7.7,57.7,39.3,94.3,63.2,90.0,75.1,1.8,8.9,High,2.7,37.5,0
S1592,25,Male,ECE,4,2.2,56.2,47.9,60.2,46.3,41.3,53.8,0.3,7.3,Low,7.1,37.2,0
S1318,22,Male,AIML,3,3.7,88.5,62.3,96.8,59.3,60.2,83.3,2.3,6.0,Medium,2.6,48.5,1
S1845,23,Male,Civil,4,3.5,93.5,60.6,79.0,60.5,84.1,70.3,5.3,7.3,High,4.7,46.5,1
S0137,20,Male,EEE,2,6.6,99.1,69.4,70.1,71.7,70.4,88.9,2.6,6.8,Medium,3.7,71.3,1
S0459,18,Male,IT,1,9.7,94.0,82.4,69.9,76.0,66.7,85.4,2.4,5.7,Medium,1.2,67.3,1
S0376,20,Male,ECE,1,3.9,63.5,55.3,50.5,47.6,46.8,59.9,0.3,7.2,Low,4.4,39.4,0
S1343,22,Female,CSE,3,10.3,90.0,73.3,79.4,88.5,86.8,77.1,4.0,6.8,Medium,6.1,57.4,1
S0334,18,Female,ME,2,7.3,52.8,47.4,53.4,55.1,60.5,71.1,1.8,5.2,Low,2.2,57.3,1
S1160,18,Male,CSE,3,5.2,77.3,62.2,60.1,66.3,53.4,64.3,3.2,7.7,Medium,6.3,51.5,1
S1761,20,Male,EEE,3,0.5,46.1,51.4,42.1,40.7,33.2,61.8,2.6,6.1,Low,4.5,38.5,0
S1458,21,Female,IT,2,1.4,59.6,41.2,49.9,37.2,46.9,52.1,1.9,7.5,Medium,5.1,30.9,0
S0817,21,Male,Civil,1,0.5,76.1,51.3,60.2,44.1,39.8,51.2,0.5,7.5,Low,5.6,36.8,0
S1115,21,Male,IT,2,1.6,80.9,88.8,81.7,66.0,72.2,76.7,2.2,7.6,High,3.6,40.3,1
S1006,21,Female,CSE,2,4.2,74.6,85.0,95.4,89.2,68.1,99.5,5.0,6.0,Medium,3.7,47.2,1
S1857,22,Male,CSE,2,9.0,68.7,73.2,80.0,67.1,68.8,67.3,3.0,7.0,High,2.5,54.0,1
S1955,25,Male,CSE,4,9.6,96.1,83.8,77.9,79.5,68.6,79.1,2.2,6.0,High,3.6,49.0,1
S1851,19,Male,CSE,2,6.5,81.3,52.3,52.2,70.8,50.0,73.9,1.1,7.4,Medium,1.6,48.9,1
S0911,21,Male,Civil,2,2.0,65.3,57.1,60.4,36.7,47.0,72.8,1.7,6.9,Medium,0.5,42.5,1
S1930,18,Male,Civil,1,0.5,56.9,28.2,52.5,32.0,34.5,57.9,0.3,8.6,Low,3.8,34.2,0
S1126,21,Female,ME,2,0.5,50.3,42.3,66.3,52.0,38.1,57.1,0.9,6.5,Low,7.2,39.1,0
S0329,20,Female,CSE,2,5.9,69.0,30.7,49.9,46.4,55.8,54.3,0.3,5.8,Low,5.4,37.9,0
S1248,18,Male,Civil,4,10.7,79.8,66.4,76.3,85.1,65.1,89.4,4.0,7.1,Medium,4.7,58.1,1
S0319,19,Male,IT,3,0.5,38.0,25.0,31.6,51.4,28.2,57.5,1.7,6.3,Low,4.8,33.6,0
S1690,22,Male,ME,4,1.8,52.8,64.4,75.4,59.5,64.8,72.5,3.1,6.1,Medium,6.5,37.1,0
S1359,19,Female,Civil,1,11.7,77.0,80.4,78.9,92.8,67.8,80.2,5.0,6.1,High,3.7,62.2,1
S1733,21,Male,ME,1,2.7,85.1,41.0,71.2,67.0,72.4,65.5,1.2,8.2,Low,3.0,41.7,1
S0168,19,Male,CSE,4,5.1,76.4,49.3,60.4,58.1,51.2,57.2,1.3,7.1,Medium,5.4,44.4,1
S0013,22,Female,ME,4,6.5,76.7,85.1,80.9,81.5,81.0,75.6,4.6,7.2,High,3.7,60.4,1
S1927,21,Female,EEE,4,3.3,81.6,55.0,71.0,56.1,65.9,66.3,1.4,7.1,Low,3.8,39.0,0
S0172,18,Male,AIML,3,0.5,31.0,26.7,48.5,30.3,20.1,48.6,0.3,9.2,Low,4.5,22.6,0
S0650,20,Male,CSE,4,3.8,99.4,67.3,78.6,70.2,75.7,70.7,3.7,6.3,Medium,0.9,57.9,1
S1062,25,Male,AIML,2,1.3,66.6,57.0,62.9,48.8,67.2,43.2,2.8,6.8,Medium,3.7,37.2,0
S0261,21,Female,CSE,1,3.3,70.2,68.8,55.9,45.4,64.8,68.7,3.9,8.8,High,0.5,47.3,1
S1367,21,Male,ME,2,4.9,70.7,54.6,67.1,57.2,60.2,74.0,3.8,5.5,Low,3.5,36.9,0
S1549,18,Male,CSE,4,7.3,100.0,83.3,82.3,91.0,86.9,69.7,7.0,4.7,High,4.1,55.9,1
S0902,18,Female,ECE,1,3.0,60.3,49.5,56.1,55.8,43.5,36.3,2.1,6.5,Low,3.3,28.5,0
S0673,18,Female,EEE,1,10.9,75.6,87.9,69.7,91.2,77.2,94.2,5.2,6.2,High,2.7,74.9,1
S0259,21,Male,IT,4,3.9,62.7,55.5,70.5,55.3,67.7,64.3,3.6,7.5,Medium,4.2,47.1,1
S0845,19,Female,CSE,4,7.1,70.1,68.4,80.0,71.2,69.3,74.4,1.4,7.9,Low,3.5,53.5,1
S0868,19,Female,CSE,1,12.5,71.0,66.6,69.3,66.3,48.4,69.4,0.3,6.3,Medium,3.5,64.2,1
S1800,18,Female,CSE,1,2.1,51.9,56.0,51.0,49.4,46.2,48.7,2.4,7.0,Low,4.7,54.2,1
S0139,20,Male,ME,3,1.0,45.1,31.1,20.0,25.0,35.8,58.3,1.6,6.6,Low,3.1,20.8,0
S0894,20,Female,CSE,2,1.8,86.6,53.1,69.9,74.9,49.7,61.3,2.0,6.2,Medium,3.8,49.3,1
S1838,20,Male,IT,3,6.5,89.0,55.8,85.4,65.1,52.7,70.3,2.3,6.1,Medium,5.0,36.9,0
S0550,22,Male,EEE,2,7.4,71.9,46.4,59.2,91.2,48.5,69.9,0.3,5.9,Medium,3.1,46.3,1
S0320,19,Male,ECE,1,5.2,80.1,71.7,70.3,65.8,83.7,69.9,5.3,7.2,Medium,5.2,50.6,1
S1527,19,Female,ME,3,5.8,63.7,70.2,76.7,65.1,52.2,86.2,4.9,5.9,High,4.0,49.0,1
S1806,22,Female,CSE,1,7.9,100.0,72.7,67.4,77.6,55.3,83.3,4.3,7.9,Medium,3.2,62.0,1
S1178,18,Female,CSE,4,4.5,51.8,67.8,55.9,60.3,71.9,76.8,0.3,6.9,Low,5.5,48.3,1
S0559,22,Male,AIML,3,6.9,60.1,54.9,64.8,54.6,50.4,63.6,0.6,5.9,Low,4.7,43.4,1
S0140,24,Female,ECE,4,2.9,63.4,73.9,77.1,67.0,77.9,73.8,2.9,5.5,Low,2.0,33.6,0
S1735,19,Male,ME,1,4.1,50.0,40.1,35.7,55.0,43.9,41.8,1.0,5.9,Low,2.7,40.2,1
S0532,25,Female,CSE,4,8.5,70.0,72.9,59.7,60.7,76.3,69.7,3.0,8.1,Medium,3.7,50.7,1
S0225,19,Male,ECE,1,1.3,60.6,55.7,52.5,46.1,81.2,68.9,1.9,7.5,Low,5.4,41.5,1
S0724,22,Male,IT,2,8.4,97.6,74.4,73.6,69.2,65.9,60.1,1.2,6.7,Medium,3.2,53.3,1
S0787,21,Female,Civil,4,2.9,34.3,62.5,77.4,49.1,76.1,75.0,1.7,5.9,High,1.4,33.2,0
S1718,21,Male,IT,4,6.8,86.5,91.9,65.5,91.1,74.1,75.2,4.7,7.2,High,2.5,61.9,1
S1008,22,Male,Civil,1,0.5,45.6,59.7,53.3,42.0,38.6,42.7,0.6,5.5,Low,2.4,40.5,1
S0410,18,Male,ECE,4,10.4,100.0,77.5,81.8,86.7,72.7,73.2,3.3,5.2,High,2.8,58.7,1
S0326,22,Female,AIML,1,7.5,80.2,90.6,78.9,88.8,70.5,74.2,5.5,7.0,Medium,1.6,76.8,1
S1766,20,Male,EEE,3,4.7,78.7,78.9,82.5,78.6,50.3,57.5,2.7,6.6,High,3.7,50.7,1
S0300,18,Male,ME,2,4.6,64.1,56.9,64.6,61.1,57.4,72.5,4.7,7.6,High,3.6,52.3,1
S1263,20,Male,ECE,3,4.0,90.3,71.9,66.6,56.5,76.4,69.9,5.1,8.4,Low,4.2,53.7,1
S1946,20,Male,IT,1,3.2,58.6,63.5,53.9,67.5,68.6,67.4,0.8,6.8,Low,5.4,44.9,1
S0026,22,Male,Civil,1,0.5,85.9,68.9,71.6,76.3,80.5,61.3,0.3,6.6,Medium,1.7,44.0,1
S1859,22,Male,CSE,1,7.1,64.9,47.7,80.9,65.6,71.1,68.2,1.7,5.7,Low,2.8,53.7,1
S0715,20,Male,ECE,4,0.5,69.3,47.2,54.7,66.5,57.8,67.8,1.4,6.1,Medium,4.8,31.7,0
S1010,20,Male,IT,1,5.3,49.0,44.6,78.4,48.7,48.5,67.5,1.1,7.7,Low,3.9,31.4,0
S0194,21,Female,EEE,4,4.4,73.2,74.6,64.6,72.6,61.2,67.4,0.3,7.6,High,1.8,52.6,1
S0441,18,Female,Civil,1,4.0,42.4,43.8,47.5,55.7,50.9,60.4,1.0,7.0,Low,4.2,41.9,1
S0574,21,Male,EEE,4,0.5,35.9,48.3,52.7,65.5,49.5,70.2,0.8,7.0,Low,0.5,38.9,0
S0947,19,Male,ME,1,3.4,65.1,50.0,33.7,34.2,22.2,52.3,0.3,6.3,Low,4.7,40.0,1
S0998,19,Male,IT,4,3.7,72.1,68.0,94.2,70.3,71.9,91.2,3.9,8.0,High,4.4,53.3,1
S0504,22,Female,CSE,1,0.5,61.9,43.2,53.5,51.0,66.3,68.9,1.3,5.4,Medium,2.2,41.3,1
S0606,20,Male,Civil,1,0.9,72.1,44.5,62.6,45.7,57.2,60.6,2.9,6.5,Medium,5.8,35.7,0
S1717,18,Male,CSE,1,8.8,100.0,84.1,91.3,78.7,72.2,91.1,5.7,7.1,High,3.9,76.0,1
S1164,22,Male,ECE,3,6.0,59.8,40.6,44.5,70.9,56.7,50.9,3.2,6.0,Low,3.5,42.2,1
S1787,21,Female,IT,2,4.2,93.4,75.7,71.4,67.2,73.7,78.3,0.7,6.5,Medium,3.1,46.7,1
S0847,18,Female,AIML,2,6.6,71.8,76.1,83.2,65.7,94.2,70.7,5.8,6.8,High,4.2,71.2,1
S0004,21,Male,CSE,3,5.4,67.2,82.9,76.8,77.8,86.0,80.6,2.6,5.8,High,2.8,56.7,1
S1287,18,Male,AIML,3,4.0,72.8,49.6,71.8,88.9,67.5,68.1,1.4,8.5,Medium,3.7,54.8,1
S1223,20,Male,CSE,1,2.8,60.5,53.7,45.7,67.0,46.2,71.0,1.7,6.6,Low,0.5,39.5,0
S0468,22,Male,CSE,1,3.6,90.5,61.8,66.5,59.5,47.2,51.3,0.5,6.4,Medium,3.6,54.6,1
S0322,21,Female,AIML,2,4.6,89.1,73.2,62.3,67.1,51.4,65.7,1.2,7.3,Low,5.7,55.2,1
S0006,19,Female,IT,4,9.5,87.3,91.3,61.7,67.9,50.4,63.9,3.0,6.3,High,2.8,57.0,1
S0223,18,Male,Civil,1,5.6,88.4,61.9,70.9,81.8,91.3,76.5,5.2,5.1,High,3.5,65.1,1
S1375,19,Female,ECE,1,3.4,69.6,51.0,62.2,46.5,64.7,59.1,1.6,5.9,High,3.2,40.4,1
S0548,21,Male,ME,2,0.5,51.9,56.1,61.1,50.8,54.0,64.0,1.2,7.1,Medium,4.2,35.6,0
S0229,23,Male,ECE,4,6.2,99.0,62.6,74.7,77.2,67.7,59.7,2.6,6.9,Low,4.5,45.1,1
S0040,20,Male,ECE,4,3.7,44.6,61.4,77.9,61.1,62.7,64.5,3.6,7.3,Medium,0.5,41.2,1
S0543,19,Female,CSE,4,16.1,96.3,98.0,98.5,96.0,100.0,100.0,5.5,4.0,High,3.8,85.0,1
S0243,23,Female,EEE,3,3.4,69.5,64.6,55.6,67.4,71.3,70.8,3.9,6.4,Medium,5.5,46.9,1
S0899,18,Male,CSE,2,5.6,85.5,79.8,70.2,61.3,82.9,62.7,3.7,6.5,High,2.2,55.1,1
S1134,19,Female,CSE,1,8.4,59.8,54.0,67.0,63.2,78.5,78.3,1.8,7.1,High,1.5,38.4,0
S1449,23,Female,ECE,3,4.3,80.7,58.9,67.4,71.4,59.2,76.0,3.7,7.2,High,6.2,45.8,1
S1869,19,Female,EEE,2,0.5,98.3,71.9,64.0,60.4,41.3,49.1,0.3,7.2,Medium,3.7,43.3,1
S0843,19,Female,IT,1,4.0,91.1,63.2,62.2,77.0,73.8,75.1,2.0,5.6,High,0.7,53.5,1
S1419,20,Male,ECE,1,7.4,67.2,57.8,53.2,67.1,54.9,73.5,3.2,7.4,Low,4.0,42.0,1
S1654,20,Male,IT,4,10.5,90.8,96.6,95.1,78.4,74.3,91.8,5.6,6.0,High,1.6,65.4,1
S1970,18,Male,Civil,4,9.7,86.9,73.2,100.0,73.0,72.5,75.6,3.8,8.1,High,4.0,54.7,1
S0662,25,Female,ME,2,8.0,71.7,56.5,57.5,45.1,64.5,62.2,1.8,6.8,Low,3.2,57.0,1
S1211,20,Male,AIML,2,1.0,65.9,74.6,78.9,60.7,60.3,71.0,2.1,7.6,Medium,2.8,42.6,1
S0315,22,Female,AIML,2,11.6,89.9,63.7,81.7,85.1,74.7,95.2,2.8,6.9,Medium,0.5,60.2,1
S0692,20,Female,IT,1,1.6,79.4,60.6,82.0,66.5,81.7,83.6,3.9,5.5,Medium,5.3,41.8,1
S1504,20,Male,ECE,1,3.4,58.0,44.0,49.7,55.0,42.1,63.2,2.9,6.3,Low,0.5,26.8,0
S0425,18,Male,IT,2,4.9,56.7,80.9,52.4,46.9,63.1,66.6,1.8,5.8,Medium,1.3,46.9,1
S0595,23,Male,IT,3,3.0,72.1,58.4,66.1,67.9,36.4,68.1,2.3,7.3,Low,1.5,50.3,1
S1964,20,Female,EEE,2,3.4,71.6,64.1,57.5,64.9,57.2,61.4,3.3,6.2,Medium,2.9,51.2,1
S0623,20,Male,CSE,2,1.0,48.1,26.5,44.3,42.2,42.3,42.7,0.3,7.3,Low,3.7,27.9,0
S1171,21,Female,IT,2,0.5,42.0,30.2,36.8,35.5,44.5,45.3,2.2,8.9,Medium,4.4,31.3,0
S1044,21,Male,ME,1,3.3,53.8,48.3,50.9,54.9,34.4,61.6,2.0,8.3,Medium,5.8,38.1,0
S0228,20,Female,ME,4,2.9,62.8,48.6,51.4,43.5,33.7,54.9,0.6,9.2,Low,3.3,34.6,0
S1118,23,Male,ECE,1,5.0,80.0,57.5,63.8,51.0,33.6,60.7,1.6,5.1,Low,4.9,42.4,1
S1332,21,Female,IT,4,6.4,85.2,65.9,66.4,74.3,84.9,74.2,3.1,7.3,High,3.6,51.7,1
S1316,21,Female,ECE,4,5.3,100.0,71.9,92.9,70.8,90.6,99.1,5.2,6.8,High,1.4,55.9,1
S0067,19,Male,CSE,2,4.7,44.3,67.0,44.3,50.2,40.1,62.7,3.1,5.2,Low,2.5,45.1,1
S0025,20,Male,ME,1,0.6,67.6,54.8,67.7,54.7,54.5,68.3,1.8,4.2,Low,2.6,45.0,1
S0145,19,Male,AIML,4,1.0,72.9,59.0,61.9,63.8,37.0,54.3,1.3,5.7,Low,4.1,36.4,0
S0537,22,Female,IT,3,4.4,57.9,68.3,60.3,48.8,44.8,86.2,2.0,6.2,Medium,3.7,41.4,1
S0812,22,Female,Civil,1,2.1,72.1,47.8,50.1,55.0,50.4,53.0,0.5,5.1,High,5.0,36.2,0
S1467,24,Male,EEE,4,4.2,80.4,78.3,61.7,80.3,63.9,63.0,3.0,8.4,High,7.4,48.5,1
S0086,20,Male,CSE,2,0.5,49.6,47.8,50.3,47.2,37.8,47.3,0.3,8.5,Low,5.7,30.7,0
S1661,21,Male,CSE,1,4.0,47.0,59.1,45.1,29.5,51.2,52.2,0.3,5.9,Medium,5.1,23.1,0
S1646,22,Male,IT,3,8.5,62.8,67.9,71.6,74.9,70.8,75.1,3.8,5.0,High,4.1,58.9,1
S1805,20,Male,IT,1,9.3,69.7,67.6,58.6,64.5,65.6,64.4,2.3,5.8,Medium,5.4,61.6,1
S1818,22,Female,ECE,4,2.6,61.4,53.0,37.5,52.3,51.3,74.5,1.3,8.4,Low,3.6,44.9,1
S1577,18,Male,ME,3,4.2,68.9,45.4,43.3,55.8,54.7,60.7,1.0,8.3,Medium,3.1,52.3,1
S1145,19,Male,IT,4,8.4,76.3,65.9,71.7,67.1,85.9,70.0,2.9,6.8,Medium,4.3,51.3,1
S0363,20,Male,EEE,1,2.2,72.2,50.7,58.4,45.5,49.2,48.7,2.5,7.3,Low,2.2,37.8,0
S1612,21,Male,ME,1,1.2,69.2,77.2,72.3,58.3,72.9,77.1,2.2,7.1,Medium,4.3,48.6,1
S1866,23,Male,ECE,4,7.8,79.6,73.4,79.1,64.6,90.5,79.3,2.2,5.6,Low,4.9,50.1,1
S1027,22,Female,CSE,1,1.6,45.1,47.1,74.8,58.9,19.1,71.9,0.7,5.2,Low,4.2,45.0,1
S1031,18,Male,IT,3,11.7,100.0,88.6,95.5,98.5,98.8,92.6,7.0,6.9,High,3.7,71.6,1
S1304,21,Male,Civil,4,5.0,49.2,67.2,55.7,56.1,57.6,69.4,1.3,8.0,Low,4.7,31.6,0
S1356,23,Male,IT,3,2.5,60.6,25.0,49.9,31.8,41.9,47.9,0.3,9.8,Low,5.6,34.1,0
S1731,20,Male,Civil,2,10.9,87.3,85.9,92.2,67.7,82.9,84.6,3.2,7.3,High,5.9,67.8,1
S0666,19,Male,ME,3,2.5,57.7,64.7,74.9,63.4,61.5,55.0,5.6,7.7,Low,2.3,47.5,1
S0365,23,Female,CSE,2,2.1,68.0,37.9,50.7,47.4,38.9,39.3,0.9,8.6,Low,4.3,32.3,0
S0078,18,Male,IT,3,6.9,71.0,66.0,60.5,76.7,64.5,74.8,3.5,8.7,Medium,3.3,65.0,1
S0028,20,Female,CSE,1,4.9,87.2,63.3,81.6,67.4,50.0,67.6,1.5,6.7,Low,2.3,45.8,1
S1437,20,Male,CSE,1,5.1,58.6,74.0,67.4,50.3,69.1,55.5,2.6,7.3,High,2.9,39.1,0
S0526,20,Male,IT,4,1.1,75.5,65.9,75.5,61.7,57.4,57.7,4.2,6.6,High,3.9,39.3,0
S1835,22,Male,EEE,1,3.7,60.5,40.4,48.4,56.9,54.6,64.2,0.5,7.5,Low,2.9,48.3,1
S0056,23,Female,CSE,2,1.2,30.0,34.9,40.9,39.1,64.1,63.6,0.8,6.6,Low,2.6,34.8,0
S0639,19,Female,EEE,1,4.0,52.3,70.2,59.0,61.4,59.8,68.5,1.4,8.3,Medium,4.1,38.5,0
S0303,21,Male,EEE,2,6.8,73.7,67.7,84.6,47.0,54.9,71.1,0.3,6.8,Medium,3.1,47.9,1
S0719,19,Female,IT,1,9.3,100.0,91.3,65.8,78.6,78.4,83.6,5.6,6.3,High,3.6,60.5,1
S0625,21,Male,AIML,4,8.2,62.2,51.1,58.9,49.2,53.6,75.0,3.0,6.9,Low,3.7,39.4,0
S0008,22,Female,IT,1,9.6,81.6,61.0,53.4,65.7,72.0,60.1,2.4,5.4,High,3.4,58.1,1
S0804,21,Female,CSE,2,0.5,43.0,54.9,49.1,61.9,64.4,55.9,4.2,6.3,Low,2.4,45.0,1
S1050,18,Male,ECE,2,6.3,80.5,69.0,71.3,63.2,43.5,56.9,1.3,6.3,Low,3.2,40.7,1
S0337,22,Male,ME,1,5.2,61.2,62.4,52.9,58.9,46.4,56.5,1.0,5.3,Low,2.9,48.3,1
S0048,21,Female,ECE,2,0.5,60.5,65.2,63.4,48.7,63.2,65.1,0.6,5.3,Low,3.7,42.2,1
S1764,20,Male,CSE,3,6.5,75.2,63.7,74.5,49.2,72.8,63.1,2.7,7.0,Medium,4.1,51.6,1
S0107,20,Female,AIML,2,1.7,81.8,51.7,63.2,45.1,73.1,72.1,0.7,7.0,Low,3.5,43.9,1
